Tiempo,Posicion,Velocidad
8.520000,-0.575471,-0.718163
8.530000,-0.582540,-0.693018
8.540000,-0.589352,-0.666469
8.550000,-0.595892,-0.638579
8.560000,-0.602148,-0.609412
8.570000,-0.608106,-0.579036
8.580000,-0.613756,-0.547522
8.590000,-0.619085,-0.514942
8.600000,-0.624084,-0.481372
8.610000,-0.628744,-0.446889
8.620000,-0.633054,-0.411573
8.630000,-0.637008,-0.375506
8.640000,-0.640599,-0.338770
8.650000,-0.643819,-0.301450
8.660000,-0.646664,-0.263632
8.670000,-0.649128,-0.225401
8.680000,-0.651209,-0.186847
8.690000,-0.652903,-0.148056
8.700000,-0.654208,-0.109116
8.710000,-0.655124,-0.070117
8.720000,-0.655650,-0.031145
8.730000,-0.655786,0.007711
8.740000,-0.655535,0.046365
8.750000,-0.654898,0.084730
8.760000,-0.653880,0.122722
8.770000,-0.652483,0.160256
8.780000,-0.650714,0.197251
8.790000,-0.648577,0.233626
8.800000,-0.646080,0.269303
8.810000,-0.643229,0.304205
8.820000,-0.640033,0.338259
8.830000,-0.636500,0.371392
8.840000,-0.632641,0.403536
8.850000,-0.628465,0.434625
8.860000,-0.623983,0.464596
8.870000,-0.619206,0.493389
8.880000,-0.614147,0.520947
8.890000,-0.608818,0.547216
8.900000,-0.603233,0.572146
8.910000,-0.597404,0.595692
8.920000,-0.591347,0.617809
8.930000,-0.585074,0.638458
8.940000,-0.578602,0.657604
8.950000,-0.571946,0.675215
8.960000,-0.565120,0.691262
8.970000,-0.558141,0.705721
8.980000,-0.551025,0.718571
8.990000,-0.543787,0.729795
9.000000,-0.536445,0.739380
9.010000,-0.529014,0.747317
9.020000,-0.521511,0.753599
9.030000,-0.513953,0.758224
9.040000,-0.506356,0.761195
9.050000,-0.498737,0.762515
9.060000,-0.491112,0.762194
9.070000,-0.483497,0.760243
9.080000,-0.475910,0.756679
9.090000,-0.468365,0.751518
9.100000,-0.460878,0.744784
9.110000,-0.453467,0.736501
9.120000,-0.446145,0.726697
9.130000,-0.438927,0.715404
9.140000,-0.431829,0.702654
9.150000,-0.424865,0.688485
9.160000,-0.418049,0.672934
9.170000,-0.411395,0.656045
9.180000,-0.404915,0.637861
9.190000,-0.398623,0.618429
9.200000,-0.392531,0.597796
9.210000,-0.386650,0.576015
9.220000,-0.380992,0.553136
9.230000,-0.375567,0.529214
9.240000,-0.370386,0.504307
9.250000,-0.365459,0.478471
9.260000,-0.360794,0.451765
9.270000,-0.356399,0.424250
9.280000,-0.352283,0.395988
9.290000,-0.348453,0.367042
9.300000,-0.344915,0.337474
9.310000,-0.341676,0.307351
9.320000,-0.338739,0.276737
9.330000,-0.336111,0.245699
9.340000,-0.333795,0.214302
9.350000,-0.331795,0.182613
9.360000,-0.330112,0.150699
9.370000,-0.328749,0.118627
9.380000,-0.327708,0.086465
9.390000,-0.326988,0.054278
9.400000,-0.326590,0.022133
9.410000,-0.326513,-0.009903
9.420000,-0.326755,-0.041766
9.430000,-0.327316,-0.073390
9.440000,-0.328191,-0.104712
9.450000,-0.329377,-0.135669
9.460000,-0.330872,-0.166198
9.470000,-0.332670,-0.196238
9.480000,-0.334765,-0.225730
9.490000,-0.337153,-0.254616
9.500000,-0.339827,-0.282838
9.510000,-0.342779,-0.310341
9.520000,-0.346004,-0.337071
9.530000,-0.349492,-0.362977
9.540000,-0.353235,-0.388009
9.550000,-0.357224,-0.412117
9.560000,-0.361450,-0.435256
9.570000,-0.365903,-0.457383
9.580000,-0.370573,-0.478454
9.590000,-0.375448,-0.498430
9.600000,-0.380518,-0.517274
9.610000,-0.385772,-0.534952
9.620000,-0.391196,-0.551430
9.630000,-0.396780,-0.566678
9.640000,-0.402511,-0.580669
9.650000,-0.408376,-0.593379
9.660000,-0.414362,-0.604784
9.670000,-0.420456,-0.614867
9.680000,-0.426646,-0.623609
9.690000,-0.432916,-0.630997
9.700000,-0.439254,-0.637020
9.710000,-0.445646,-0.641670
9.720000,-0.452079,-0.644942
9.730000,-0.458538,-0.646831
9.740000,-0.465010,-0.647340
9.750000,-0.471480,-0.646471
9.760000,-0.477936,-0.644231
9.770000,-0.484363,-0.640627
9.780000,-0.490749,-0.635673
9.790000,-0.497078,-0.629383
9.800000,-0.503339,-0.621773
9.810000,-0.509517,-0.612866
9.820000,-0.515601,-0.602682
9.830000,-0.521578,-0.591249
9.840000,-0.527434,-0.578595
9.850000,-0.533159,-0.564750
9.860000,-0.538740,-0.549749
9.870000,-0.544166,-0.533627
9.880000,-0.549425,-0.516422
9.890000,-0.554508,-0.498176
9.900000,-0.559404,-0.478932
9.910000,-0.564103,-0.458734
9.920000,-0.568597,-0.437629
9.930000,-0.572875,-0.415668
9.940000,-0.576930,-0.392900
9.950000,-0.580753,-0.369379
9.960000,-0.584339,-0.345158
9.970000,-0.587679,-0.320294
9.980000,-0.590768,-0.294843
9.990000,-0.593600,-0.268863
10.000000,-0.596170,-0.242414
10.010000,-0.598473,-0.215557
10.020000,-0.600507,-0.188350
10.030000,-0.602267,-0.160858
10.040000,-0.603751,-0.133140
10.050000,-0.604957,-0.105260
10.060000,-0.605883,-0.077279
10.070000,-0.606530,-0.049261
10.080000,-0.606897,-0.021267
10.090000,-0.606984,0.006640
10.100000,-0.606792,0.034399
10.110000,-0.606324,0.061950
10.120000,-0.605582,0.089233
10.130000,-0.604568,0.116188
10.140000,-0.603286,0.142757
10.150000,-0.601740,0.168883
10.160000,-0.599936,0.194511
10.170000,-0.597877,0.219587
10.180000,-0.595571,0.244058
10.190000,-0.593023,0.267874
10.200000,-0.590239,0.290985
10.210000,-0.587228,0.313345
10.220000,-0.583997,0.334908
10.230000,-0.580554,0.355632
10.240000,-0.576908,0.375475
10.250000,-0.573067,0.394400
10.260000,-0.569041,0.412370
10.270000,-0.564840,0.429351
10.280000,-0.560474,0.445313
10.290000,-0.555953,0.460226
10.300000,-0.551288,0.474064
10.310000,-0.546489,0.486805
10.320000,-0.541567,0.498426
10.330000,-0.536535,0.508909
10.340000,-0.531403,0.518239
10.350000,-0.526183,0.526403
10.360000,-0.520886,0.533390
10.370000,-0.515525,0.539193
10.380000,-0.510112,0.543807
10.390000,-0.504657,0.547228
10.400000,-0.499174,0.549458
10.410000,-0.493674,0.550499
10.420000,-0.488168,0.550356
10.430000,-0.482670,0.549037
10.440000,-0.477190,0.546552
10.450000,-0.471740,0.542913
10.460000,-0.466331,0.538137
10.470000,-0.460975,0.532239
10.480000,-0.455683,0.525240
10.490000,-0.450467,0.517160
10.500000,-0.445335,0.508025
10.510000,-0.440300,0.497859
10.520000,-0.435371,0.486690
10.530000,-0.430558,0.474549
10.540000,-0.425870,0.461465
10.550000,-0.421318,0.447474
10.560000,-0.416909,0.432608
10.570000,-0.412653,0.416906
10.580000,-0.408558,0.400404
10.590000,-0.404631,0.383142
10.600000,-0.400880,0.365160
10.610000,-0.397312,0.346501
10.620000,-0.393933,0.327207
10.630000,-0.390750,0.307321
10.640000,-0.387768,0.286889
10.650000,-0.384993,0.265957
10.660000,-0.382429,0.244570
10.670000,-0.380081,0.222777
10.680000,-0.377953,0.200623
10.690000,-0.376048,0.178158
10.700000,-0.374368,0.155430
10.710000,-0.372917,0.132487
10.720000,-0.371696,0.109379
10.730000,-0.370707,0.086154
10.740000,-0.369950,0.062861
10.750000,-0.369426,0.039549
10.760000,-0.369135,0.016266
10.770000,-0.369077,-0.006940
10.780000,-0.369251,-0.030020
10.790000,-0.369654,-0.052927
10.800000,-0.370286,-0.075615
10.810000,-0.371143,-0.098037
10.820000,-0.372223,-0.120149
10.830000,-0.373523,-0.141905
10.840000,-0.375038,-0.163262
10.850000,-0.376765,-0.184177
10.860000,-0.378700,-0.204609
10.870000,-0.380836,-0.224518
10.880000,-0.383168,-0.243864
10.890000,-0.385692,-0.262610
10.900000,-0.388400,-0.280718
10.910000,-0.391286,-0.298155
10.920000,-0.394344,-0.314885
10.930000,-0.397565,-0.330879
10.940000,-0.400943,-0.346104
10.950000,-0.404470,-0.360533
10.960000,-0.408137,-0.374138
10.970000,-0.411937,-0.386894
10.980000,-0.415860,-0.398778
10.990000,-0.419898,-0.409768
11.000000,-0.424041,-0.419845
11.010000,-0.428282,-0.428991
11.020000,-0.432609,-0.437190
11.030000,-0.437015,-0.444429
11.040000,-0.441488,-0.450695
11.050000,-0.446020,-0.455980
11.060000,-0.450599,-0.460275
11.070000,-0.455218,-0.463576
11.080000,-0.459865,-0.465878
11.090000,-0.464530,-0.467181
11.100000,-0.469204,-0.467485
11.110000,-0.473877,-0.466793
11.120000,-0.478538,-0.465111
11.130000,-0.483178,-0.462445
11.140000,-0.487787,-0.458804
11.150000,-0.492355,-0.454200
11.160000,-0.496873,-0.448646
11.170000,-0.501331,-0.442156
11.180000,-0.505720,-0.434750
11.190000,-0.510031,-0.426444
11.200000,-0.514254,-0.417261
11.210000,-0.518383,-0.407223
11.220000,-0.522407,-0.396355
11.230000,-0.526318,-0.384683
11.240000,-0.530110,-0.372236
11.250000,-0.533773,-0.359043
11.260000,-0.537302,-0.345135
11.270000,-0.540688,-0.330546
11.280000,-0.543925,-0.315308
11.290000,-0.547008,-0.299459
11.300000,-0.549929,-0.283034
11.310000,-0.552683,-0.266071
11.320000,-0.555266,-0.248610
11.330000,-0.557671,-0.230690
11.340000,-0.559896,-0.212352
11.350000,-0.561936,-0.193639
11.360000,-0.563787,-0.174591
11.370000,-0.565446,-0.155253
11.380000,-0.566910,-0.135668
11.390000,-0.568178,-0.115879
11.400000,-0.569247,-0.095932
11.410000,-0.570116,-0.075869
11.420000,-0.570785,-0.055736
11.430000,-0.571251,-0.035577
11.440000,-0.571516,-0.015436
11.450000,-0.571580,0.004643
11.460000,-0.571444,0.024616
11.470000,-0.571108,0.044439
11.480000,-0.570575,0.064071
11.490000,-0.569847,0.083469
11.500000,-0.568926,0.102591
11.510000,-0.567815,0.121398
11.520000,-0.566518,0.139849
11.530000,-0.565038,0.157906
11.540000,-0.563379,0.175532
11.550000,-0.561546,0.192690
11.560000,-0.559544,0.209345
11.570000,-0.557378,0.225464
11.580000,-0.555053,0.241015
11.590000,-0.552575,0.255965
11.600000,-0.549950,0.270287
11.610000,-0.547185,0.283952
11.620000,-0.544287,0.296935
11.630000,-0.541261,0.309210
11.640000,-0.538117,0.320756
11.650000,-0.534860,0.331551
11.660000,-0.531499,0.341576
11.670000,-0.528041,0.350814
11.680000,-0.524494,0.359249
11.690000,-0.520866,0.366868
11.700000,-0.517167,0.373658
11.710000,-0.513402,0.379611
11.720000,-0.509583,0.384719
11.730000,-0.505716,0.388974
11.740000,-0.501810,0.392373
11.750000,-0.497874,0.394914
11.760000,-0.493917,0.396596
11.770000,-0.489946,0.397421
11.780000,-0.485971,0.397392
11.790000,-0.482001,0.396513
11.800000,-0.478043,0.394793
11.810000,-0.474106,0.392239
11.820000,-0.470198,0.388861
11.830000,-0.466327,0.384673
11.840000,-0.462502,0.379686
11.850000,-0.458731,0.373918
11.860000,-0.455020,0.367383
11.870000,-0.451379,0.360101
11.880000,-0.447813,0.352092
11.890000,-0.444331,0.343376
11.900000,-0.440939,0.333975
11.910000,-0.437644,0.323915
11.920000,-0.434452,0.313219
11.930000,-0.431371,0.301913
11.940000,-0.428404,0.290026
11.950000,-0.425560,0.277585
11.960000,-0.422842,0.264619
11.970000,-0.420256,0.251159
11.980000,-0.417806,0.237235
11.990000,-0.415498,0.222880
12.000000,-0.413336,0.208126
12.010000,-0.411322,0.193006
12.020000,-0.409461,0.177553
12.030000,-0.407756,0.161802
12.040000,-0.406210,0.145787
12.050000,-0.404825,0.129544
12.060000,-0.403604,0.113106
12.070000,-0.402547,0.096511
12.080000,-0.401657,0.079794
12.090000,-0.400935,0.062989
12.100000,-0.400381,0.046132
12.110000,-0.399995,0.029260
12.120000,-0.399779,0.012408
12.130000,-0.399730,-0.004390
12.140000,-0.399849,-0.021099
12.150000,-0.400135,-0.037684
12.160000,-0.400586,-0.054110
12.170000,-0.401200,-0.070345
12.180000,-0.401976,-0.086355
12.190000,-0.402911,-0.102108
12.200000,-0.404002,-0.117572
12.210000,-0.405246,-0.132716
12.220000,-0.406640,-0.147509
12.230000,-0.408180,-0.161924
12.240000,-0.409863,-0.175929
12.250000,-0.411684,-0.189500
12.260000,-0.413638,-0.202608
12.270000,-0.415721,-0.215228
12.280000,-0.417928,-0.227336
12.290000,-0.420254,-0.238910
12.300000,-0.422693,-0.249925
12.310000,-0.425240,-0.260363
12.320000,-0.427889,-0.270203
12.330000,-0.430633,-0.279428
12.340000,-0.433466,-0.288020
12.350000,-0.436383,-0.295963
12.360000,-0.439376,-0.303245
12.370000,-0.442438,-0.309851
12.380000,-0.445564,-0.315772
12.390000,-0.448746,-0.320997
12.400000,-0.451977,-0.325517
12.410000,-0.455250,-0.329327
12.420000,-0.458557,-0.332420
12.430000,-0.461893,-0.334793
12.440000,-0.465249,-0.336445
12.450000,-0.468618,-0.337374
12.460000,-0.471993,-0.337580
12.470000,-0.475367,-0.337068
12.480000,-0.478733,-0.335839
12.490000,-0.482083,-0.333900
12.500000,-0.485411,-0.331258
12.510000,-0.488709,-0.327921
12.520000,-0.491971,-0.323898
12.530000,-0.495189,-0.319202
12.540000,-0.498358,-0.313844
12.550000,-0.501470,-0.307839
12.560000,-0.504519,-0.301202
12.570000,-0.507499,-0.293950
12.580000,-0.510403,-0.286101
12.590000,-0.513227,-0.277673
12.600000,-0.515964,-0.268689
12.610000,-0.518608,-0.259168
12.620000,-0.521155,-0.249133
12.630000,-0.523599,-0.238609
12.640000,-0.525936,-0.227620
12.650000,-0.528161,-0.216192
12.660000,-0.530270,-0.204351
12.670000,-0.532259,-0.192124
12.680000,-0.534124,-0.179539
12.690000,-0.535862,-0.166626
12.700000,-0.537469,-0.153413
12.710000,-0.538942,-0.139931
12.720000,-0.540280,-0.126210
12.730000,-0.541480,-0.112280
12.740000,-0.542539,-0.098172
12.750000,-0.543457,-0.083919
12.760000,-0.544231,-0.069552
12.770000,-0.544862,-0.055102
12.780000,-0.545348,-0.040602
12.790000,-0.545688,-0.026082
12.800000,-0.545884,-0.011575
12.810000,-0.545935,0.002888
12.820000,-0.545841,0.017276
12.830000,-0.545604,0.031557
12.840000,-0.545224,0.045702
12.850000,-0.544704,0.059680
12.860000,-0.544045,0.073462
12.870000,-0.543250,0.087018
12.880000,-0.542319,0.100320
12.890000,-0.541257,0.113342
12.900000,-0.540066,0.126055
12.910000,-0.538750,0.138434
12.920000,-0.537311,0.150453
12.930000,-0.535754,0.162089
12.940000,-0.534082,0.173318
12.950000,-0.532300,0.184118
12.960000,-0.530412,0.194468
12.970000,-0.528422,0.204348
12.980000,-0.526336,0.213738
12.990000,-0.524158,0.222622
13.000000,-0.521894,0.230983
13.010000,-0.519549,0.238805
13.020000,-0.517127,0.246075
13.030000,-0.514636,0.252779
13.040000,-0.512080,0.258908
13.050000,-0.509466,0.264449
13.060000,-0.506798,0.269396
13.070000,-0.504084,0.273739
13.080000,-0.501330,0.277475
13.090000,-0.498540,0.280597
13.100000,-0.495723,0.283102
13.110000,-0.492883,0.284989
13.120000,-0.490026,0.286257
13.130000,-0.487160,0.286906
13.140000,-0.484291,0.286939
13.150000,-0.481424,0.286359
13.160000,-0.478565,0.285170
13.170000,-0.475721,0.283380
13.180000,-0.472897,0.280993
13.190000,-0.470100,0.278020
13.200000,-0.467335,0.274470
13.210000,-0.464609,0.270353
13.220000,-0.461926,0.265681
13.230000,-0.459292,0.260467
13.240000,-0.456713,0.254726
13.250000,-0.454193,0.248472
13.260000,-0.451738,0.241722
13.270000,-0.449353,0.234492
13.280000,-0.447043,0.226800
13.290000,-0.444811,0.218665
13.300000,-0.442662,0.210107
13.310000,-0.440601,0.201146
13.320000,-0.438632,0.191802
13.330000,-0.436757,0.182099
13.340000,-0.434981,0.172058
13.350000,-0.433307,0.161702
13.360000,-0.431737,0.151055
13.370000,-0.430276,0.140140
13.380000,-0.428924,0.128983
13.390000,-0.427686,0.117607
13.400000,-0.426561,0.106038
13.410000,-0.425554,0.094301
13.420000,-0.424664,0.082421
13.430000,-0.423894,0.070426
13.440000,-0.423244,0.058339
13.450000,-0.422715,0.046187
13.460000,-0.422308,0.033997
13.470000,-0.422023,0.021793
13.480000,-0.421860,0.009602
13.490000,-0.421819,-0.002551
13.500000,-0.421899,-0.014641
13.510000,-0.422099,-0.026642
13.520000,-0.422419,-0.038530
13.530000,-0.422857,-0.050280
13.540000,-0.423412,-0.061868
13.550000,-0.424083,-0.073271
13.560000,-0.424866,-0.084465
13.570000,-0.425760,-0.095428
13.580000,-0.426763,-0.106138
13.590000,-0.427871,-0.116573
13.600000,-0.429083,-0.126713
13.610000,-0.430395,-0.136538
13.620000,-0.431803,-0.146028
13.630000,-0.433305,-0.155165
13.640000,-0.434896,-0.163932
13.650000,-0.436573,-0.172310
13.660000,-0.438333,-0.180286
13.670000,-0.440170,-0.187843
13.680000,-0.442081,-0.194967
13.690000,-0.444061,-0.201645
13.700000,-0.446106,-0.207866
13.710000,-0.448211,-0.213617
13.720000,-0.450371,-0.218888
13.730000,-0.452582,-0.223671
13.740000,-0.454838,-0.227958
13.750000,-0.457135,-0.231741
13.760000,-0.459468,-0.235014
13.770000,-0.461831,-0.237774
13.780000,-0.464219,-0.240015
13.790000,-0.466627,-0.241736
13.800000,-0.469050,-0.242935
13.810000,-0.471483,-0.243611
13.820000,-0.473921,-0.243765
13.830000,-0.476357,-0.243400
13.840000,-0.478787,-0.242518
13.850000,-0.481207,-0.241122
13.860000,-0.483610,-0.239219
13.870000,-0.485992,-0.236814
13.880000,-0.488347,-0.233915
13.890000,-0.490671,-0.230529
13.900000,-0.492960,-0.226667
13.910000,-0.495207,-0.222337
13.920000,-0.497410,-0.217552
13.930000,-0.499562,-0.212324
13.940000,-0.501660,-0.206665
13.950000,-0.503700,-0.200590
13.960000,-0.505677,-0.194113
13.970000,-0.507587,-0.187250
13.980000,-0.509428,-0.180017
13.990000,-0.511194,-0.172431
14.000000,-0.512883,-0.164511
14.010000,-0.514491,-0.156274
14.020000,-0.516016,-0.147740
14.030000,-0.517454,-0.138929
14.040000,-0.518802,-0.129860
14.050000,-0.520059,-0.120554
14.060000,-0.521222,-0.111033
14.070000,-0.522289,-0.101318
14.080000,-0.523258,-0.091430
14.090000,-0.524127,-0.081392
14.100000,-0.524895,-0.071226
14.110000,-0.525561,-0.060955
14.120000,-0.526124,-0.050601
14.130000,-0.526583,-0.040187
14.140000,-0.526938,-0.029737
14.150000,-0.527189,-0.019271
14.160000,-0.527334,-0.008814
14.170000,-0.527375,0.001612
14.180000,-0.527313,0.011985
14.190000,-0.527146,0.022282
14.200000,-0.526878,0.032483
14.210000,-0.526507,0.042564
14.220000,-0.526037,0.052505
14.230000,-0.525468,0.062285
14.240000,-0.524801,0.071884
14.250000,-0.524040,0.081282
14.260000,-0.523186,0.090460
14.270000,-0.522241,0.099398
14.280000,-0.521207,0.108079
14.290000,-0.520089,0.116486
14.300000,-0.518887,0.124601
14.310000,-0.517606,0.132408
14.320000,-0.516248,0.139893
14.330000,-0.514816,0.147041
14.340000,-0.513315,0.153838
14.350000,-0.511747,0.160271
14.360000,-0.510117,0.166328
14.370000,-0.508428,0.171999
14.380000,-0.506684,0.177273
14.390000,-0.504889,0.182141
14.400000,-0.503047,0.186594
14.410000,-0.501163,0.190626
14.420000,-0.499240,0.194229
14.430000,-0.497283,0.197398
14.440000,-0.495296,0.200129
14.450000,-0.493284,0.202419
14.460000,-0.491251,0.204264
14.470000,-0.489202,0.205663
14.480000,-0.487141,0.206616
14.490000,-0.485072,0.207122
14.500000,-0.483000,0.207184
14.510000,-0.480930,0.206803
14.520000,-0.478865,0.205982
14.530000,-0.476810,0.204726
14.540000,-0.474770,0.203040
14.550000,-0.472749,0.200929
14.560000,-0.470751,0.198401
14.570000,-0.468780,0.195462
14.580000,-0.466840,0.192122
14.590000,-0.464935,0.188389
14.600000,-0.463069,0.184274
14.610000,-0.461247,0.179787
14.620000,-0.459470,0.174940
14.630000,-0.457744,0.169744
14.640000,-0.456071,0.164214
14.650000,-0.454455,0.158362
14.660000,-0.452899,0.152202
14.670000,-0.451406,0.145749
14.680000,-0.449978,0.139019
14.690000,-0.448619,0.132027
14.700000,-0.447331,0.124788
14.710000,-0.446117,0.117320
14.720000,-0.444978,0.109640
14.730000,-0.443917,0.101765
14.740000,-0.442935,0.093712
14.750000,-0.442035,0.085500
14.760000,-0.441218,0.077146
14.770000,-0.440484,0.068669
14.780000,-0.439836,0.060088
14.790000,-0.439274,0.051421
14.800000,-0.438799,0.042687
14.810000,-0.438412,0.033905
14.820000,-0.438112,0.025093
14.830000,-0.437901,0.016270
14.840000,-0.437778,0.007455
14.850000,-0.437743,-0.001334
14.860000,-0.437796,-0.010078
14.870000,-0.437936,-0.018759
14.880000,-0.438162,-0.027359
14.890000,-0.438474,-0.035860
14.900000,-0.438871,-0.044244
14.910000,-0.439350,-0.052496
14.920000,-0.439912,-0.060597
14.930000,-0.440554,-0.068531
14.940000,-0.441274,-0.076283
14.950000,-0.442071,-0.083836
14.960000,-0.442943,-0.091177
14.970000,-0.443886,-0.098289
14.980000,-0.444901,-0.105160
14.990000,-0.445982,-0.111776
15.000000,-0.447129,-0.118124
15.010000,-0.448337,-0.124192
15.020000,-0.449606,-0.129968
15.030000,-0.450930,-0.135441
15.040000,-0.452308,-0.140602
15.050000,-0.453736,-0.145440
15.060000,-0.455211,-0.149947
15.070000,-0.456730,-0.154114
15.080000,-0.458288,-0.157935
15.090000,-0.459883,-0.161403
15.100000,-0.461512,-0.164512
15.110000,-0.463170,-0.167256
15.120000,-0.464853,-0.169632
15.130000,-0.466559,-0.171637
15.140000,-0.468283,-0.173267
15.150000,-0.470021,-0.174520
15.160000,-0.471771,-0.175397
15.170000,-0.473527,-0.175896
15.180000,-0.475287,-0.176018
15.190000,-0.477047,-0.175764
15.200000,-0.478802,-0.175137
15.210000,-0.480549,-0.174140
15.220000,-0.482284,-0.172776
15.230000,-0.484005,-0.171049
15.240000,-0.485706,-0.168965
15.250000,-0.487385,-0.166531
15.260000,-0.489038,-0.163752
15.270000,-0.490662,-0.160636
15.280000,-0.492253,-0.157191
15.290000,-0.493808,-0.153427
15.300000,-0.495324,-0.149352
15.310000,-0.496799,-0.144976
15.320000,-0.498228,-0.140310
15.330000,-0.499609,-0.135366
15.340000,-0.500939,-0.130156
15.350000,-0.502216,-0.124691
15.360000,-0.503438,-0.118984
15.370000,-0.504601,-0.113049
15.380000,-0.505704,-0.106900
15.390000,-0.506745,-0.100550
15.400000,-0.507721,-0.094015
15.410000,-0.508631,-0.087309
15.420000,-0.509473,-0.080447
15.430000,-0.510246,-0.073444
15.440000,-0.510949,-0.066318
15.450000,-0.511579,-0.059082
15.460000,-0.512137,-0.051754
15.470000,-0.512622,-0.044350
15.480000,-0.513032,-0.036885
15.490000,-0.513367,-0.029377
15.500000,-0.513627,-0.021841
15.510000,-0.513811,-0.014294
15.520000,-0.513920,-0.006753
15.530000,-0.513954,0.000768
15.540000,-0.513912,0.008250
15.550000,-0.513796,0.015679
15.560000,-0.513606,0.023039
15.570000,-0.513343,0.030314
15.580000,-0.513008,0.037489
15.590000,-0.512601,0.044549
15.600000,-0.512124,0.051480
15.610000,-0.511579,0.058266
15.620000,-0.510966,0.064895
15.630000,-0.510288,0.071353
15.640000,-0.509546,0.077626
15.650000,-0.508742,0.083703
15.660000,-0.507878,0.089570
15.670000,-0.506957,0.095217
15.680000,-0.505980,0.100632
15.690000,-0.504951,0.105805
15.700000,-0.503870,0.110726
15.710000,-0.502742,0.115386
15.720000,-0.501568,0.119776
15.730000,-0.500351,0.123888
15.740000,-0.499095,0.127714
15.750000,-0.497802,0.131249
15.760000,-0.496475,0.134485
15.770000,-0.495116,0.137417
15.780000,-0.493730,0.140042
15.790000,-0.492319,0.142353
15.800000,-0.490886,0.144349
15.810000,-0.489435,0.146027
15.820000,-0.487968,0.147384
15.830000,-0.486489,0.148420
15.840000,-0.485002,0.149133
15.850000,-0.483508,0.149525
15.860000,-0.482013,0.149595
15.870000,-0.480517,0.149346
15.880000,-0.479026,0.148780
15.890000,-0.477542,0.147898
15.900000,-0.476068,0.146706
15.910000,-0.474608,0.145207
15.920000,-0.473164,0.143405
15.930000,-0.471739,0.141307
15.940000,-0.470336,0.138918
15.950000,-0.468959,0.136245
15.960000,-0.467609,0.133294
15.970000,-0.466291,0.130075
15.980000,-0.465005,0.126594
15.990000,-0.463756,0.122861
16.000000,-0.462545,0.118885
16.010000,-0.461375,0.114676
16.020000,-0.460248,0.110243
16.030000,-0.459166,0.105597
16.040000,-0.458132,0.100749
16.050000,-0.457147,0.095711
16.060000,-0.456213,0.090494
16.070000,-0.455332,0.085110
16.080000,-0.454506,0.079572
16.090000,-0.453736,0.073891
16.100000,-0.453023,0.068081
16.110000,-0.452369,0.062154
16.120000,-0.451774,0.056125
16.130000,-0.451241,0.050005
16.140000,-0.450768,0.043808
16.150000,-0.450358,0.037548
16.160000,-0.450011,0.031239
16.170000,-0.449727,0.024894
16.180000,-0.449507,0.018526
16.190000,-0.449350,0.012150
16.200000,-0.449258,0.005778
16.210000,-0.449229,-0.000575
16.220000,-0.449263,-0.006897
16.230000,-0.449360,-0.013174
16.240000,-0.449520,-0.019393
16.250000,-0.449741,-0.025542
16.260000,-0.450024,-0.031607
16.270000,-0.450367,-0.037576
16.280000,-0.450769,-0.043437
16.290000,-0.451230,-0.049178
16.300000,-0.451747,-0.054788
16.310000,-0.452320,-0.060255
16.320000,-0.452946,-0.065568
16.330000,-0.453625,-0.070717
16.340000,-0.454355,-0.075691
16.350000,-0.455133,-0.080481
16.360000,-0.455959,-0.085078
16.370000,-0.456830,-0.089472
16.380000,-0.457744,-0.093656
16.390000,-0.458698,-0.097621
16.400000,-0.459691,-0.101360
16.410000,-0.460721,-0.104867
16.420000,-0.461784,-0.108134
16.430000,-0.462880,-0.111155
16.440000,-0.464004,-0.113927
16.450000,-0.465155,-0.116443
16.460000,-0.466329,-0.118699
16.470000,-0.467526,-0.120693
16.480000,-0.468741,-0.122420
16.490000,-0.469972,-0.123879
16.500000,-0.471216,-0.125067
16.510000,-0.472471,-0.125983
16.520000,-0.473734,-0.126627
16.530000,-0.475002,-0.126998
16.540000,-0.476273,-0.127097
16.550000,-0.477543,-0.126924
16.560000,-0.478811,-0.126482
16.570000,-0.480072,-0.125772
16.580000,-0.481326,-0.124797
16.590000,-0.482569,-0.123560
16.600000,-0.483798,-0.122066
16.610000,-0.485011,-0.120318
16.620000,-0.486205,-0.118321
16.630000,-0.487378,-0.116081
16.640000,-0.488528,-0.113604
16.650000,-0.489652,-0.110896
16.660000,-0.490748,-0.107963
16.670000,-0.491814,-0.104813
16.680000,-0.492847,-0.101454
16.690000,-0.493846,-0.097894
16.700000,-0.494808,-0.094142
16.710000,-0.495732,-0.090205
16.720000,-0.496616,-0.086094
16.730000,-0.497457,-0.081819
16.740000,-0.498256,-0.077388
16.750000,-0.499009,-0.072813
16.760000,-0.499716,-0.068103
16.770000,-0.500376,-0.063270
16.780000,-0.500986,-0.058324
16.790000,-0.501547,-0.053276
16.800000,-0.502056,-0.048138
16.810000,-0.502514,-0.042922
16.820000,-0.502920,-0.037638
16.830000,-0.503272,-0.032299
16.840000,-0.503571,-0.026916
16.850000,-0.503816,-0.021501
16.860000,-0.504006,-0.016065
16.870000,-0.504143,-0.010621
16.880000,-0.504224,-0.005180
16.890000,-0.504252,0.000246
16.900000,-0.504225,0.005646
16.910000,-0.504144,0.011007
16.920000,-0.504010,0.016320
16.930000,-0.503823,0.021572
16.940000,-0.503584,0.026753
16.950000,-0.503294,0.031851
16.960000,-0.502953,0.036857
16.970000,-0.502562,0.041760
16.980000,-0.502123,0.046549
