Tiempo,Posicion,Velocidad
4.370000,-0.536988,-2.201430
4.380000,-0.558877,-2.175603
4.390000,-0.580484,-2.145159
4.400000,-0.601765,-2.110155
4.410000,-0.622672,-2.070659
4.420000,-0.643163,-2.026750
4.430000,-0.663193,-1.978515
4.440000,-0.682719,-1.926055
4.450000,-0.701700,-1.869477
4.460000,-0.720096,-1.808901
4.470000,-0.737866,-1.744459
4.480000,-0.754972,-1.676290
4.490000,-0.771379,-1.604546
4.500000,-0.787052,-1.529389
4.510000,-0.801956,-1.450989
4.520000,-0.816061,-1.369527
4.530000,-0.829337,-1.285195
4.540000,-0.841756,-1.198192
4.550000,-0.853293,-1.108724
4.560000,-0.863923,-1.017009
4.570000,-0.873626,-0.923268
4.580000,-0.882383,-0.827732
4.590000,-0.890176,-0.730636
4.600000,-0.896991,-0.632221
4.610000,-0.902817,-0.532731
4.620000,-0.907643,-0.432416
4.630000,-0.911463,-0.331525
4.640000,-0.914272,-0.230311
4.650000,-0.916069,-0.129028
4.660000,-0.916854,-0.027927
4.670000,-0.916629,0.072739
4.680000,-0.915401,0.172721
4.690000,-0.913178,0.271773
4.700000,-0.909970,0.369654
4.710000,-0.905789,0.466126
4.720000,-0.900652,0.560959
4.730000,-0.894576,0.653928
4.740000,-0.887581,0.744815
4.750000,-0.879688,0.833413
4.760000,-0.870921,0.919521
4.770000,-0.861306,1.002948
4.780000,-0.850871,1.083514
4.790000,-0.839646,1.161047
4.800000,-0.827661,1.235388
4.810000,-0.814949,1.306388
4.820000,-0.801545,1.373910
4.830000,-0.787483,1.437826
4.840000,-0.772801,1.498022
4.850000,-0.757536,1.554395
4.860000,-0.741726,1.606853
4.870000,-0.725412,1.655315
4.880000,-0.708633,1.699712
4.890000,-0.691431,1.739987
4.900000,-0.673847,1.776093
4.910000,-0.655924,1.807994
4.920000,-0.637702,1.835664
4.930000,-0.619224,1.859088
4.940000,-0.600534,1.878260
4.950000,-0.581673,1.893185
4.960000,-0.562685,1.903876
4.970000,-0.543610,1.910355
4.980000,-0.524491,1.912654
4.990000,-0.505371,1.910811
5.000000,-0.486289,1.904874
5.010000,-0.467287,1.894897
5.020000,-0.448404,1.880943
5.030000,-0.429681,1.863080
5.040000,-0.411155,1.841384
5.050000,-0.392866,1.815936
5.060000,-0.374849,1.786826
5.070000,-0.357141,1.754147
5.080000,-0.339777,1.717997
5.090000,-0.322792,1.678482
5.100000,-0.306219,1.635712
5.110000,-0.290088,1.589800
5.120000,-0.274433,1.540866
5.130000,-0.259281,1.489033
5.140000,-0.244661,1.434429
5.150000,-0.230601,1.377184
5.160000,-0.217126,1.317433
5.170000,-0.204260,1.255316
5.180000,-0.192027,1.190973
5.190000,-0.180448,1.124549
5.200000,-0.169542,1.056191
5.210000,-0.159330,0.986049
5.220000,-0.149827,0.914275
5.230000,-0.141049,0.841023
5.240000,-0.133011,0.766449
5.250000,-0.125724,0.690710
5.260000,-0.119200,0.613964
5.270000,-0.113448,0.536371
5.280000,-0.108475,0.458091
5.290000,-0.104288,0.379285
5.300000,-0.100890,0.300112
5.310000,-0.098286,0.220734
5.320000,-0.096476,0.141311
5.330000,-0.095460,0.062001
5.340000,-0.095235,-0.017038
5.350000,-0.095799,-0.095649
5.360000,-0.097146,-0.173676
5.370000,-0.099270,-0.250966
5.380000,-0.102162,-0.327369
5.390000,-0.105814,-0.402736
5.400000,-0.110213,-0.476920
5.410000,-0.115348,-0.549781
5.420000,-0.121204,-0.621176
5.430000,-0.127766,-0.690971
5.440000,-0.135018,-0.759033
5.450000,-0.142940,-0.825233
5.460000,-0.151516,-0.889447
5.470000,-0.160722,-0.951554
5.480000,-0.170539,-1.011438
5.490000,-0.180943,-1.068989
5.500000,-0.191911,-1.124100
5.510000,-0.203417,-1.176668
5.520000,-0.215435,-1.226598
5.530000,-0.227940,-1.273798
5.540000,-0.240902,-1.318183
5.550000,-0.254294,-1.359671
5.560000,-0.268086,-1.398187
5.570000,-0.282247,-1.433662
5.580000,-0.296748,-1.466031
5.590000,-0.311557,-1.495238
5.600000,-0.326642,-1.521230
5.610000,-0.341971,-1.543961
5.620000,-0.357511,-1.563390
5.630000,-0.373228,-1.579484
5.640000,-0.389089,-1.592216
5.650000,-0.405061,-1.601564
5.660000,-0.421109,-1.607514
5.670000,-0.437200,-1.610057
5.680000,-0.453299,-1.609191
5.690000,-0.469372,-1.604922
5.700000,-0.485386,-1.597262
5.710000,-0.501306,-1.586228
5.720000,-0.517099,-1.571848
5.730000,-0.532732,-1.554151
5.740000,-0.548172,-1.533180
5.750000,-0.563385,-1.508979
5.760000,-0.578341,-1.481602
5.770000,-0.593007,-1.451110
5.780000,-0.607353,-1.417571
5.790000,-0.621348,-1.381058
5.800000,-0.634964,-1.341654
5.810000,-0.648172,-1.299446
5.820000,-0.660944,-1.254531
5.830000,-0.673254,-1.207009
5.840000,-0.685076,-1.156990
5.850000,-0.696386,-1.104587
5.860000,-0.707160,-1.049922
5.870000,-0.717377,-0.993122
5.880000,-0.727016,-0.934318
5.890000,-0.736057,-0.873648
5.900000,-0.744483,-0.811256
5.910000,-0.752277,-0.747287
5.920000,-0.759424,-0.681894
5.930000,-0.765911,-0.615232
5.940000,-0.771725,-0.547459
5.950000,-0.776857,-0.478737
5.960000,-0.781297,-0.409230
5.970000,-0.785039,-0.339105
5.980000,-0.788078,-0.268527
5.990000,-0.790409,-0.197666
6.000000,-0.792031,-0.126691
6.010000,-0.792943,-0.055769
6.020000,-0.793147,0.014931
6.030000,-0.792645,0.085243
6.040000,-0.791444,0.155002
6.050000,-0.789548,0.224047
6.060000,-0.786966,0.292216
6.070000,-0.783707,0.359354
6.080000,-0.779783,0.425309
6.090000,-0.775205,0.489932
6.100000,-0.769989,0.553079
6.110000,-0.764149,0.614612
6.120000,-0.757702,0.674397
6.130000,-0.750667,0.732308
6.140000,-0.743063,0.788222
6.150000,-0.734910,0.842024
6.160000,-0.726230,0.893607
6.170000,-0.717046,0.942868
6.180000,-0.707381,0.989713
6.190000,-0.697260,1.034054
6.200000,-0.686708,1.075810
6.210000,-0.675752,1.114909
6.220000,-0.664419,1.151284
6.230000,-0.652736,1.184878
6.240000,-0.640731,1.215638
6.250000,-0.628433,1.243522
6.260000,-0.615870,1.268493
6.270000,-0.603073,1.290521
6.280000,-0.590070,1.309584
6.290000,-0.576891,1.325667
6.300000,-0.563566,1.338761
6.310000,-0.550126,1.348866
6.320000,-0.536599,1.355985
6.330000,-0.523016,1.360131
6.340000,-0.509406,1.361320
6.350000,-0.495799,1.359576
6.360000,-0.482224,1.354930
6.370000,-0.468710,1.347415
6.380000,-0.455285,1.337073
6.390000,-0.441978,1.323950
6.400000,-0.428815,1.308096
6.410000,-0.415825,1.289568
6.420000,-0.403033,1.268427
6.430000,-0.390465,1.244738
6.440000,-0.378146,1.218571
6.450000,-0.366102,1.189999
6.460000,-0.354354,1.159101
6.470000,-0.342927,1.125958
6.480000,-0.331842,1.090654
6.490000,-0.321121,1.053280
6.500000,-0.310783,1.013926
6.510000,-0.300849,0.972686
6.520000,-0.291335,0.929660
6.530000,-0.282261,0.884947
6.540000,-0.273642,0.838649
6.550000,-0.265493,0.790872
6.560000,-0.257829,0.741722
6.570000,-0.250663,0.691308
6.580000,-0.244007,0.639741
6.590000,-0.237871,0.587132
6.600000,-0.232267,0.533595
6.610000,-0.227202,0.479243
6.620000,-0.222684,0.424191
6.630000,-0.218720,0.368555
6.640000,-0.215315,0.312450
6.650000,-0.212472,0.255994
6.660000,-0.210196,0.199302
6.670000,-0.208487,0.142490
6.680000,-0.207346,0.085673
6.690000,-0.206773,0.028966
6.700000,-0.206766,-0.027516
6.710000,-0.207322,-0.083661
6.720000,-0.208438,-0.139357
6.730000,-0.210107,-0.194494
6.740000,-0.212325,-0.248962
6.750000,-0.215084,-0.302656
6.760000,-0.218376,-0.355470
6.770000,-0.222190,-0.407301
6.780000,-0.226518,-0.458049
6.790000,-0.231347,-0.507616
6.800000,-0.236666,-0.555907
6.810000,-0.242461,-0.602830
6.820000,-0.248718,-0.648295
6.830000,-0.255422,-0.692216
6.840000,-0.262557,-0.734511
6.850000,-0.270106,-0.775099
6.860000,-0.278053,-0.813904
6.870000,-0.286378,-0.850855
6.880000,-0.295063,-0.885883
6.890000,-0.304089,-0.918922
6.900000,-0.313435,-0.949914
6.910000,-0.323080,-0.978799
6.920000,-0.333004,-1.005528
6.930000,-0.343184,-1.030050
6.940000,-0.353597,-1.052323
6.950000,-0.364222,-1.072307
6.960000,-0.375036,-1.089968
6.970000,-0.386014,-1.105274
6.980000,-0.397133,-1.118201
6.990000,-0.408370,-1.128727
7.000000,-0.419700,-1.136837
7.010000,-0.431099,-1.142519
7.020000,-0.442542,-1.145766
7.030000,-0.454006,-1.146578
7.040000,-0.465465,-1.144957
7.050000,-0.476897,-1.140912
7.060000,-0.488276,-1.134456
7.070000,-0.499578,-1.125608
7.080000,-0.510780,-1.114390
7.090000,-0.521858,-1.100831
7.100000,-0.532789,-1.084966
7.110000,-0.543550,-1.066830
7.120000,-0.554118,-1.046469
7.130000,-0.564472,-1.023930
7.140000,-0.574590,-0.999265
7.150000,-0.584450,-0.972533
7.160000,-0.594034,-0.943796
7.170000,-0.603320,-0.913120
7.180000,-0.612290,-0.880577
7.190000,-0.620925,-0.846242
7.200000,-0.629209,-0.810196
7.210000,-0.637124,-0.772521
7.220000,-0.644654,-0.733306
7.230000,-0.651785,-0.692641
7.240000,-0.658502,-0.650622
7.250000,-0.664793,-0.607345
7.260000,-0.670645,-0.562913
7.270000,-0.676048,-0.517428
7.280000,-0.680991,-0.470996
7.290000,-0.685465,-0.423725
7.300000,-0.689463,-0.375727
7.310000,-0.692978,-0.327111
7.320000,-0.696003,-0.277991
7.330000,-0.698536,-0.228481
7.340000,-0.700572,-0.178696
7.350000,-0.702110,-0.128750
7.360000,-0.703147,-0.078758
7.370000,-0.703685,-0.028836
7.380000,-0.703724,0.020904
7.390000,-0.703268,0.070348
7.400000,-0.702319,0.119383
7.410000,-0.700882,0.167902
7.420000,-0.698963,0.215793
7.430000,-0.696568,0.262953
7.440000,-0.693707,0.309276
7.450000,-0.690386,0.354663
7.460000,-0.686617,0.399014
7.470000,-0.682410,0.442236
7.480000,-0.677776,0.484237
7.490000,-0.672729,0.524930
7.500000,-0.667282,0.564231
7.510000,-0.661449,0.602060
7.520000,-0.655246,0.638341
7.530000,-0.648688,0.673005
7.540000,-0.641792,0.705984
7.550000,-0.634574,0.737216
7.560000,-0.627053,0.766644
7.570000,-0.619247,0.794216
7.580000,-0.611175,0.819884
7.590000,-0.602856,0.843606
7.600000,-0.594310,0.865343
7.610000,-0.585556,0.885063
7.620000,-0.576615,0.902737
7.630000,-0.567508,0.918343
7.640000,-0.558255,0.931863
7.650000,-0.548878,0.943282
7.660000,-0.539397,0.952594
7.670000,-0.529833,0.959792
7.680000,-0.520208,0.964879
7.690000,-0.510543,0.967860
7.700000,-0.500858,0.968745
7.710000,-0.491175,0.967547
7.720000,-0.481514,0.964286
7.730000,-0.471896,0.958984
7.740000,-0.462341,0.951667
7.750000,-0.452869,0.942367
7.760000,-0.443500,0.931119
7.770000,-0.434253,0.917959
7.780000,-0.425147,0.902930
7.790000,-0.416200,0.886078
7.800000,-0.407431,0.867450
7.810000,-0.398857,0.847099
7.820000,-0.390495,0.825079
7.830000,-0.382361,0.801448
7.840000,-0.374471,0.776266
7.850000,-0.366841,0.749595
7.860000,-0.359484,0.721503
7.870000,-0.352415,0.692055
7.880000,-0.345647,0.661323
7.890000,-0.339193,0.629377
7.900000,-0.333063,0.596292
7.910000,-0.327270,0.562143
7.920000,-0.321824,0.527006
7.930000,-0.316733,0.490962
7.940000,-0.312007,0.454088
7.950000,-0.307654,0.416466
7.960000,-0.303680,0.378177
7.970000,-0.300092,0.339304
7.980000,-0.296896,0.299930
7.990000,-0.294095,0.260138
8.000000,-0.291694,0.220012
8.010000,-0.289696,0.179636
8.020000,-0.288102,0.139094
8.030000,-0.286914,0.098470
8.040000,-0.286133,0.057848
8.050000,-0.285757,0.017310
8.060000,-0.285786,-0.023062
8.070000,-0.286217,-0.063185
8.080000,-0.287049,-0.102978
8.090000,-0.288276,-0.142363
8.100000,-0.289894,-0.181260
8.110000,-0.291899,-0.219593
8.120000,-0.294284,-0.257285
8.130000,-0.297042,-0.294262
8.140000,-0.300167,-0.330453
8.150000,-0.303648,-0.365786
8.160000,-0.307479,-0.400193
8.170000,-0.311649,-0.433608
8.180000,-0.316148,-0.465966
8.190000,-0.320965,-0.497205
8.200000,-0.326088,-0.527266
8.210000,-0.331506,-0.556092
8.220000,-0.337206,-0.583628
8.230000,-0.343174,-0.609823
8.240000,-0.349397,-0.634628
8.250000,-0.355862,-0.657997
8.260000,-0.362552,-0.679887
8.270000,-0.369454,-0.700258
8.280000,-0.376552,-0.719073
8.290000,-0.383831,-0.736300
8.300000,-0.391273,-0.751907
8.310000,-0.398863,-0.765867
8.320000,-0.406585,-0.778157
8.330000,-0.414421,-0.788757
8.340000,-0.422354,-0.797649
8.350000,-0.430368,-0.804821
8.360000,-0.438445,-0.810263
8.370000,-0.446567,-0.813968
8.380000,-0.454718,-0.815934
8.390000,-0.462880,-0.816161
8.400000,-0.471036,-0.814655
8.410000,-0.479168,-0.811423
8.420000,-0.487259,-0.806478
8.430000,-0.495292,-0.799833
8.440000,-0.503250,-0.791510
8.450000,-0.511116,-0.781528
8.460000,-0.518875,-0.769916
8.470000,-0.526509,-0.756702
8.480000,-0.534004,-0.741919
8.490000,-0.541342,-0.725603
8.500000,-0.548511,-0.707794
8.510000,-0.555493,-0.688534
8.520000,-0.562277,-0.667871
